chain,config_level,affiliates,properties,cache_keys,noncache_keys,cache_neg_rates,force_cache_only,no_override_sourceonly,min_lead_days,max_lead_days,cache_stale_time_value,cache_stale_time_units
ZZE,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZF,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZF,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZF,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZG,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZG,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZG,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZH,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZH,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZH,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZI,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZI,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZI,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZJ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZJ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZJ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZK,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZK,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZK,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZL,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,30,24,HOURS
ZZL,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,31,60,10,DAYS
ZZL,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,121,2,WEEKS
ZZM,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZM,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZM,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZN,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZN,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZN,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZO,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZO,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZO,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZP,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZP,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZP,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZQ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZQ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZQ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZS,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZS,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZS,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZT,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZT,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZT,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZU,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZU,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZU,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZZZ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
ZZZZ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
ZZZZ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
nnnnnn,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
nnnnnn,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
nnnnnn,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
GB,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
GB,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
GB,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
EU,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
EU,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
EU,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
GW,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
GW,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
GW,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
TP0125,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
TP0125,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
TP0125,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
TPHAM,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
TPHAM,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
TPHAM,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
Z!Z,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
Z!Z,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
Z!Z,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
000018,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
000018,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
000018,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
CB,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
CB,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
CB,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZ8,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,9999,99,WEEKS
000006,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
000006,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
000006,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
NN,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
NN,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
NN,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,180,2,WEEKS
NN,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,181,365,4,WEEKS
ZZ7,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI&SGA,,Y,N,Y,0,30,24,HOURS
ZZ7,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI&SGA,,Y,N,Y,31,60,10,DAYS
ZZ7,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI&SGA,,Y,N,Y,61,121,2,WEEKS
ZZ7,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI&SGA,,Y,N,Y,122,325,10,MINUTES
ZZ7,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI&SGA,,Y,N,Y,326,365,15,MINUTES
ZZ,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,30,24,HOURS
ZZ,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,31,60,10,DAYS
ZZ,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,121,2,WEEKS
ZZ6,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,N,N,Y,0,30,3,MINUTES
ZZ6,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,N,N,Y,31,60,1,WEEKS
ZZ6,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,N,N,Y,61,365,4,WEEKS
ZZV,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,121,2,WEEKS
ZZ9,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,121,1,WEEKS
000015,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,30,24,HOURS
000015,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,31,60,10,DAYS
000015,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,121,2,WEEKS
ZZ5,0,ALL,ALL,GDS&IND&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI&SGA,,Y,N,Y,0,30,24,HOURS
ZZ5,0,ALL,ALL,GDS&IND&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI&SGA,,Y,N,Y,31,60,10,DAYS
ZZ5,0,ALL,ALL,GDS&IND&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI&SGA,,Y,N,Y,61,121,2,WEEKS
ZZ5,0,ALL,ALL,GDS&IND&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI&SGA,,Y,N,Y,122,365,22,MINUTES
BR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,7,24,HOURS
BR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,8,14,3,DAYS
BR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,15,30,7,DAYS
BR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,31,60,10,DAYS
BR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,121,2,WEEKS
BR,1,G7,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,2,7,4,HOURS
BR,1,G7,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,8,14,12,HOURS
BR,1,G7,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,15,30,1,DAYS
BR,1,G7,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,31,60,2,DAYS
BR,1,G7,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,61,121,3,DAYS
BR,1,T5,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,0,7,24,HOURS
BR,1,T5,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,8,14,3,DAYS
BR,1,T5,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,15,30,7,DAYS
BR,1,T5,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,31,60,10,DAYS
BR,1,T5,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,61,121,2,WEEKS
BR,1,Y9,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,0,30,24,HOURS
BR,1,Y9,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,31,60,10,DAYS
BR,1,Y9,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,61,121,2,WEEKS
LQ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,121,1,NEVER
WZ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
WZ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
WZ,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,121,2,WEEKS
ZZ4,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,30,24,HOURS
ZZ4,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,31,60,10,DAYS
ZZ4,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,121,2,WEEKS
ZZ3,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,30,30,MINUTES
ZZ3,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,120,1,HOURS
ZZ3,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,121,365,20,MINUTES
ZZ3,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,31,60,22,MINUTES
ZZ2,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,30,15,HOURS
ZZ2,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,31,60,10,DAYS
ZZ2,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,121,2,WEEKS
ZZ7,3,00,AK012,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,0,30,24,HOURS
ZZ7,3,00,AK012,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,31,60,10,DAYS
ZZ7,3,00,AK012,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,61,121,2,WEEKS
ZZ4,2,ALL,AK012,GDS&IND&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,MTQ,Y,N,Y,0,30,1,HOURS
ZZ4,2,ALL,AK012,GDS&IND&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,MTQ,Y,N,Y,31,60,2,DAYS
ZZ4,2,ALL,AK012,GDS&IND&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,MTQ,Y,N,Y,61,121,1,WEEKS
YR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,0,30,24,HOURS
YR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,31,60,10,DAYS
YR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,61,180,2,WEEKS
YR,0,ALL,ALL,GDA&GDI&GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPI&RPC,,Y,N,Y,181,365,4,WEEKS
AA,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,30,24,HOURS
AA,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,31,60,10,DAYS
AA,0,ALL,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,121,2,WEEKS
XA,1,32,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,0,30,24,HOURS
XA,1,32,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,31,60,10,DAYS
XA,1,32,ALL,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,N,61,121,2,WEEKS
ZZ6,3,01,AK012,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,30,10,MINUTES
ZZ6,3,01,AK012,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,31,60,10,DAYS
ZZ6,3,01,AK012,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,366,2,WEEKS
ZZ,3,01,AK012,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,30,2,HOURS
ZZ,3,01,AK012,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,31,60,10,DAYS
ZZ,3,01,AK012,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,121,2,WEEKS
ZZ,3,XX,UT064,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,0,30,24,HOURS
ZZ,3,XX,UT064,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,31,60,10,DAYS
ZZ,3,XX,UT064,GDS&IND&MTQ&NCH&NPR&NRM&OTD&PIC&RLC&RPC&RPI,,Y,N,Y,61,121,2,WEEKS
